state,state_heuristic,first_mover_opt_move,second_mover_opt_move
"(0, -1, 0, 1, -1, 1, 1, -1, 0)",-1.8816764231589208e-06,,
"(0, -1, 0, 1, -1, 1, 1, 1, -1)",-2.0649398333705576e-08,[2],[0]
"(0, -1, 0, 1, -1, 1, 1, 0, -1)",1.4196461354422586e-07,[0],[2]
"(0, -1, 0, 1, -1, 1, 1, 0, 0)",-1.7371306348229817e-06,"[2, 8]",[7]
"(0, -1, 0, 1, -1, 1, -1, 1, 1)",-2.0649398333705576e-08,[0],[2]
"(0, -1, 0, 1, -1, 1, -1, 1, 0)",-4.129879666741115e-08,[2],[0]
"(0, -1, 0, 1, -1, 1, 0, 1, -1)",-4.129879666741115e-08,[0],[2]
"(0, -1, 0, 1, -1, 1, 0, 1, 0)",-2.581174791713197e-07,"[6, 8]","[0, 2]"
"(0, -1, 0, 1, -1, 1, -1, 0, 1)",1.4196461354422586e-07,[2],[0]
"(0, -1, 0, 1, -1, 1, 0, -1, 1)",-1.8816764231589208e-06,,
"(0, -1, 0, 1, -1, 1, 0, 0, 1)",-1.7371306348229817e-06,"[0, 6]",[7]
"(0, -1, 0, 1, -1, 1, 0, 0, 0)",-7.020795433459895e-06,[7],"[6, 8]"
"(0, -1, 0, 1, 0, 1, -1, 1, -1)",2.1423750771219536e-07,[4],"[0, 2]"
"(0, -1, 0, 1, 0, 1, -1, 1, 0)",5.084914339674999e-07,[8],[4]
"(0, -1, 0, 1, 0, 1, -1, -1, 1)",3.9750091792383236e-07,"[2, 4]",[0]
"(0, -1, 0, 1, 0, 1, -1, 0, 1)",1.0789310629361164e-06,"[0, 7]","[2, 4]"
"(0, -1, 0, 1, 0, 1, -1, 0, 0)",2.0099608103070664e-05,[4],[0]
"(0, -1, 0, 1, 0, 1, 1, -1, -1)",3.9750091792383236e-07,"[0, 4]",[2]
"(0, -1, 0, 1, 0, 1, 1, -1, 0)",-9.705217216841623e-07,[8],[4]
"(0, -1, 0, 1, 0, 1, 0, -1, 1)",-9.705217216841623e-07,[6],[4]
"(0, -1, 0, 1, 0, 1, 0, -1, 0)",1.3053000921693635e-05,[4],"[0, 2, 6, 8]"
"(0, -1, 0, 1, 0, 1, 1, 0, -1)",1.0789310629361164e-06,"[2, 7]","[0, 4]"
"(0, -1, 0, 1, 0, 1, 0, 1, -1)",5.084914339674999e-07,[6],[4]
"(0, -1, 0, 1, 0, 1, 0, 0, -1)",2.0099608103070664e-05,[4],[2]
"(0, -1, 0, 1, 0, 1, 0, 0, 0)",7.36796344294532e-05,"[6, 8]",[4]
"(0, -1, -1, 1, -1, 0, 1, 1, 1)",2.0907515812876897e-07,,
"(0, -1, -1, 1, -1, 0, 1, 1, 0)",3.9750091792383236e-07,"[0, 8]",[5]
"(0, -1, -1, 1, 0, -1, 1, 1, 1)",2.0907515812876897e-07,,
"(0, -1, -1, 1, 0, -1, 1, 1, 0)",3.716891700067004e-07,"[0, 8]",[4]
"(0, -1, -1, 1, 0, 0, 1, 1, -1)",1.4196461354422586e-07,[0],[4]
"(0, -1, -1, 1, 0, 0, 1, 1, 0)",-9.705217216841623e-07,[4],[0]
"(0, -1, -1, 1, -1, 0, 1, 0, 1)",3.716891700067004e-07,"[0, 7]",[5]
"(0, -1, -1, 1, 0, -1, 1, 0, 1)",3.9750091792383236e-07,"[0, 7]",[4]
"(0, -1, -1, 1, 0, 0, 1, -1, 1)",1.4196461354422586e-07,[0],[5]
"(0, -1, -1, 1, 0, 0, 1, 0, 1)",-9.705217216841623e-07,[5],[0]
"(0, -1, -1, 1, 0, 0, 1, 0, 0)",1.3053000921693637e-05,[0],"[4, 5, 7, 8]"
"(0, -1, 0, 1, -1, -1, 1, 1, 1)",2.0907515812876897e-07,,
"(0, -1, 0, 1, -1, -1, 1, 1, 0)",4.233126658409643e-07,"[0, 8]",[2]
"(0, -1, 0, 1, -1, 0, 1, 1, -1)",1.6777636146135782e-07,[0],"[2, 5]"
"(0, -1, 0, 1, -1, 0, 1, 1, 0)",1.1305545587703804e-06,[5],[0]
"(0, -1, 0, 1, -1, -1, 1, 0, 1)",3.9750091792383236e-07,"[0, 7]",[2]
"(0, -1, 0, 1, -1, 0, 1, -1, 1)",-1.8816764231589208e-06,,
"(0, -1, 0, 1, -1, 0, 1, 0, 1)",-9.70521721684162e-07,[5],[7]
"(0, -1, 0, 1, -1, 0, 1, 0, 0)",1.3724106367539069e-05,[0],[5]
"(0, -1, 0, 1, 0, -1, 1, 1, -1)",1.935881093784898e-07,[0],[4]
"(0, -1, 0, 1, 0, -1, 1, 1, 0)",1.1821780546046442e-06,[4],"[0, 8]"
"(0, -1, 0, 1, 0, -1, 1, -1, 1)",1.935881093784898e-07,[0],[2]
"(0, -1, 0, 1, 0, -1, 1, 0, 1)",1.1821780546046444e-06,"[2, 4]","[0, 7]"
"(0, -1, 0, 1, 0, -1, 1, 0, 0)",2.1663800026848858e-05,[0],[4]
"(0, -1, 0, 1, 0, 0, 1, -1, 1)",-1.633883643154454e-06,[5],[4]
"(0, -1, 0, 1, 0, 0, 1, -1, 0)",1.5257324193816708e-05,[0],[8]
"(0, -1, 0, 1, 0, 0, 1, 1, -1)",4.155691414658248e-07,[5],[0]
"(0, -1, 0, 1, 0, 0, 1, 0, -1)",2.1354059051843276e-05,[0],[7]
"(0, -1, 0, 1, 0, 0, 1, 0, 0)",7.959568705205984e-05,[5],[0]
"(0, -1, -1, 1, -1, 0, 0, 1, 1)",1.4196461354422586e-07,[6],[5]
"(0, -1, -1, 1, 0, -1, 0, 1, 1)",1.935881093784898e-07,[6],[4]
"(0, -1, -1, 1, 0, 0, -1, 1, 1)",-8.77599429182487e-08,"[0, 4]",[5]
"(0, -1, -1, 1, 0, 0, 0, 1, 1)",-1.633883643154454e-06,[5],[0]
"(0, -1, -1, 1, 0, 0, 0, 1, 0)",-5.353356518013172e-06,[0],"[4, 5, 8]"
"(0, -1, 0, 1, -1, -1, 0, 1, 1)",2.1423750771219536e-07,[6],"[0, 2]"
"(0, -1, 0, 1, -1, 0, -1, 1, 1)",-4.129879666741115e-08,[2],[0]
"(0, -1, 0, 1, -1, 0, 0, 1, 1)",5.084914339674999e-07,[5],[6]
"(0, -1, 0, 1, -1, 0, 0, 1, 0)",1.8687705492003548e-06,[6],[5]
"(0, -1, 0, 1, 0, -1, -1, 1, 1)",5.162349583426394e-09,"[0, 4]",[2]
"(0, -1, 0, 1, 0, -1, 0, 1, 1)",6.014137264691749e-07,[4],[6]
"(0, -1, 0, 1, 0, -1, 0, 1, 0)",2.250784418373908e-06,[6],[4]
"(0, -1, 0, 1, 0, 0, -1, 1, 1)",-1.651951866696446e-07,[5],[2]
"(0, -1, 0, 1, 0, 0, -1, 1, 0)",8.930864779327662e-07,[4],[8]
"(0, -1, 0, 1, 0, 0, 0, 1, -1)",1.9720175408688826e-06,[0],[2]
"(0, -1, 0, 1, 0, 0, 0, 1, 0)",-4.770011015085988e-06,[5],[0]
"(0, -1, -1, 1, 0, 0, 0, 0, 1)",-4.1298796667411155e-06,[0],[5]
"(0, -1, 0, 1, -1, 0, 0, 0, 1)",-5.384330615513729e-06,[7],[5]
"(0, -1, 0, 1, 0, -1, 0, 0, 1)",3.505235367146522e-06,[0],[2]
"(0, -1, 0, 1, 0, 0, -1, 0, 1)",3.195494392140938e-06,[4],[7]
"(0, -1, 0, 1, 0, 0, 0, -1, 1)",-3.820138691735532e-06,[4],[6]
"(0, -1, 0, 1, 0, 0, 0, 0, 1)",-1.1708208855211063e-05,[5],[4]
"(0, -1, 0, 1, 0, 0, 0, 0, 0)",0.0003282944594084181,[4],[8]
"(0, 0, -1, 1, 1, -1, 1, -1, 1)",2.581174791713197e-09,[1],[0]
"(0, 0, -1, 1, 1, -1, 1, -1, 0)",1.884257597950634e-07,[0],[1]
"(0, 0, -1, 1, 1, -1, 1, 0, -1)",-1.8816764231589208e-06,,
"(0, 0, -1, 1, 1, -1, 1, 0, 0)",-1.6442083423213065e-06,[7],[8]
"(0, 0, -1, 1, 1, -1, -1, 1, 1)",5.162349583426394e-09,"[0, 1]","[0, 1]"
"(0, 0, -1, 1, 1, -1, -1, 1, 0)",1.935881093784898e-07,[1],[0]
"(0, 0, -1, 1, 1, -1, 0, 1, -1)",-1.8816764231589208e-06,,
"(0, 0, -1, 1, 1, -1, 0, 1, 0)",-1.633883643154454e-06,[6],[8]
"(0, 0, -1, 1, 1, -1, -1, 0, 1)",2.1939985729562175e-07,[0],"[1, 7]"
"(0, 0, -1, 1, 1, -1, 0, -1, 1)",2.142375077121954e-07,[0],"[1, 6]"
"(0, 0, -1, 1, 1, -1, 0, 0, 1)",5.601149298017638e-07,[6],[0]
"(0, 0, -1, 1, 1, -1, 0, 0, 0)",-5.177836632176674e-06,[8],[6]
"(0, 0, -1, 1, 1, 1, -1, 0, 0)",1.6935087808430286e-05,,
"(0, 0, -1, 1, 1, 1, -1, 1, -1)",2.0907515812876897e-07,,
"(0, 0, -1, 1, 1, 0, -1, 1, -1)",3.9750091792383236e-07,"[1, 5]",[0]
"(0, 0, -1, 1, 1, 0, -1, 1, 0)",1.1821780546046444e-06,"[0, 8]","[1, 5]"
"(0, 0, -1, 1, 1, 1, -1, -1, 1)",2.0907515812876897e-07,,
"(0, 0, -1, 1, 1, 0, -1, -1, 1)",4.233126658409643e-07,"[0, 5]",[1]
"(0, 0, -1, 1, 1, 0, -1, 0, 1)",1.2338015504389082e-06,[7],[0]
"(0, 0, -1, 1, 1, 0, -1, 0, 0)",2.166380002684886e-05,[5],[0]
"(0, 0, -1, 1, 1, 1, 0, -1, 0)",1.6935087808430286e-05,,
"(0, 0, -1, 1, 1, 1, 1, -1, -1)",2.0907515812876897e-07,,
"(0, 0, -1, 1, 1, 0, 1, -1, -1)",3.9750091792383236e-07,"[0, 5]",[1]
"(0, 0, -1, 1, 1, 0, 1, -1, 0)",1.1718533554377916e-06,"[1, 8]","[0, 5]"
"(0, 0, -1, 1, 1, 0, 0, -1, 1)",1.2234768512720553e-06,[6],[0]
"(0, 0, -1, 1, 1, 0, 0, -1, 0)",2.1632825929348306e-05,[5],[1]
"(0, 0, -1, 1, 1, 1, 0, 0, -1)",1.6935087808430286e-05,,
"(0, 0, -1, 1, 1, 0, 1, 0, -1)",-9.705217216841623e-07,[7],[5]
"(0, 0, -1, 1, 1, 0, 0, 1, -1)",-9.705217216841623e-07,[6],[5]
"(0, 0, -1, 1, 1, 0, 0, 0, -1)",1.3053000921693635e-05,[5],"[0, 1, 6, 7]"
"(0, 0, -1, 1, 1, 0, 0, 0, 0)",8.043198768457494e-05,[6],[5]
"(0, 0, -1, 1, -1, 1, 1, -1, 1)",-2.3230573125418773e-08,[0],[1]
"(0, 0, -1, 1, -1, 1, 1, -1, 0)",1.884257597950634e-07,[0],[8]
"(0, 0, -1, 1, -1, 1, 1, 1, -1)",-2.0649398333705576e-08,[1],[0]
"(0, 0, -1, 1, -1, 1, 1, 0, -1)",1.6777636146135782e-07,[0],"[1, 7]"
"(0, 0, -1, 1, -1, 1, 1, 0, 0)",4.0524444229897194e-07,[7],[0]
"(0, 0, -1, 1, -1, 1, -1, 1, 0)",-1.8816764231589208e-06,,
"(0, 0, -1, 1, -1, 1, 0, 1, -1)",-8.77599429182487e-08,"[0, 6]",[1]
"(0, 0, -1, 1, -1, 1, 0, 1, 0)",-2.1965797477479307e-06,"[1, 8]",[6]
"(0, 0, -1, 1, -1, 1, -1, 0, 1)",-1.8816764231589208e-06,,
"(0, 0, -1, 1, -1, 1, 0, -1, 1)",-9.292229250167509e-08,"[1, 6]",[0]
"(0, 0, -1, 1, -1, 1, 0, 0, 1)",-2.2069044469147835e-06,"[0, 7]",[6]
"(0, 0, -1, 1, -1, 1, 0, 0, 0)",-7.531868042219109e-06,[6],[8]
"(0, 0, -1, 1, 0, 1, -1, 1, -1)",1.6777636146135782e-07,[4],"[0, 1]"
"(0, 0, -1, 1, 0, 1, -1, 1, 0)",-1.429970834609111e-06,[8],[4]
"(0, 0, -1, 1, 0, 1, -1, -1, 1)",1.6777636146135782e-07,[4],"[0, 1]"
"(0, 0, -1, 1, 0, 1, -1, 0, 1)",-1.429970834609111e-06,[7],[4]
"(0, 0, -1, 1, 0, 1, -1, 0, 0)",1.121520446999384e-05,[4],"[0, 1]"
"(0, 0, -1, 1, 0, 1, 1, -1, -1)",4.233126658409643e-07,"[0, 4]",[1]
"(0, 0, -1, 1, 0, 1, 1, -1, 0)",1.1718533554377916e-06,[8],"[0, 4]"
"(0, 0, -1, 1, 0, 1, 0, -1, 1)",4.0524444229897205e-07,[0],[4]
"(0, 0, -1, 1, 0, 1, 0, -1, 0)",2.0099608103070667e-05,[4],[8]
"(0, 0, -1, 1, 0, 1, 1, 0, -1)",1.1305545587703802e-06,[7],[0]
"(0, 0, -1, 1, 0, 1, 0, 1, -1)",4.155691414658248e-07,[1],[4]
"(0, 0, -1, 1, 0, 1, 0, 0, -1)",2.0027335208902695e-05,[4],"[1, 7]"
"(0, 0, -1, 1, 0, 1, 0, 0, 0)",6.99007945343851e-05,[7],[4]
"(0, 0, -1, 1, -1, -1, 1, 1, 1)",2.0907515812876897e-07,,
"(0, 0, -1, 1, -1, -1, 1, 1, 0)",3.9750091792383236e-07,"[0, 8]",[1]
"(0, 0, -1, 1, -1, 0, 1, 1, -1)",1.4196461354422586e-07,[0],[1]
"(0, 0, -1, 1, -1, 0, 1, 1, 0)",1.0789310629361164e-06,"[1, 5]","[0, 8]"
"(0, 0, -1, 1, -1, -1, 1, 0, 1)",4.233126658409643e-07,"[0, 7]",[1]
"(0, 0, -1, 1, -1, 0, 1, -1, 1)",1.884257597950634e-07,[0],[5]
"(0, 0, -1, 1, -1, 0, 1, 0, 1)",1.1718533554377916e-06,[5],"[0, 7]"
"(0, 0, -1, 1, -1, 0, 1, 0, 0)",2.0099608103070667e-05,[0],[5]
"(0, 0, -1, 1, 0, -1, 1, 1, -1)",-1.8816764231589208e-06,,
"(0, 0, -1, 1, 0, -1, 1, 1, 0)",-9.70521721684162e-07,[4],[8]
"(0, 0, -1, 1, 0, -1, 1, -1, 1)",2.142375077121954e-07,[0],"[1, 4]"
"(0, 0, -1, 1, 0, -1, 1, 0, 1)",1.2234768512720556e-06,[4],[0]
"(0, 0, -1, 1, 0, -1, 1, 0, 0)",1.4002873245044093e-05,[0],[4]
"(0, 0, -1, 1, 0, 0, 1, -1, 1)",4.981667348006471e-07,[5],[0]
"(0, 0, -1, 1, 0, 0, 1, -1, 0)",2.037837498057569e-05,[0],[8]
"(0, 0, -1, 1, 0, 0, 1, 1, -1)",-1.7371306348229817e-06,"[1, 4]",[5]
"(0, 0, -1, 1, 0, 0, 1, 0, -1)",1.3724106367539069e-05,[0],[7]
"(0, 0, -1, 1, 0, 0, 1, 0, 0)",7.451593506196828e-05,[7],[0]
"(0, 0, -1, 1, -1, -1, 0, 1, 1)",1.6777636146135782e-07,[6],"[0, 1]"
"(0, 0, -1, 1, -1, 0, -1, 1, 1)",-1.8816764231589208e-06,,
"(0, 0, -1, 1, -1, 0, 0, 1, 1)",-1.4299708346091113e-06,[5],[6]
"(0, 0, -1, 1, -1, 0, 0, 1, 0)",-6.1741701017779675e-06,[6],"[1, 5]"
"(0, 0, -1, 1, 0, -1, -1, 1, 1)",-3.613644708398476e-08,[4],"[0, 1]"
"(0, 0, -1, 1, 0, -1, 0, 1, 1)",5.188161331343526e-07,"[0, 1]",[6]
"(0, 0, -1, 1, 0, -1, 0, 1, 0)",-5.353356518013171e-06,[8],"[0, 1, 4]"
"(0, 0, -1, 1, 0, 0, -1, 1, 1)",-2.0933327560794027e-06,[5],[4]
"(0, 0, -1, 1, 0, 0, -1, 1, 0)",-5.864429126772384e-06,[4],"[0, 8]"
"(0, 0, -1, 1, 0, 0, 0, 1, -1)",-5.663097493018754e-06,[5],"[1, 6]"
"(0, 0, -1, 1, 0, 0, 0, 1, 0)",-3.4071507250614206e-05,[5],[4]
"(0, 0, -1, 1, -1, 0, 0, 0, 1)",-5.895403224272942e-06,[6],[5]
"(0, 0, -1, 1, 0, -1, 0, 0, 1)",3.4329624729785524e-06,[6],[1]
"(0, 0, -1, 1, 0, 0, -1, 0, 1)",-5.657935143435327e-06,[4],[7]
"(0, 0, -1, 1, 0, 0, 0, -1, 1)",3.195494392140938e-06,[4],[1]
"(0, 0, -1, 1, 0, 0, 0, 0, 1)",-1.5487048750279183e-05,[5],[0]
"(0, 0, -1, 1, 0, 0, 0, 0, 0)",0.00022979682935664246,[4],[7]
"(0, 0, 0, 1, -1, 1, -1, 1, -1)",-9.292229250167509e-08,"[0, 2]",[1]
"(0, 0, 0, 1, -1, 1, -1, 1, 0)",-2.1036574552462556e-06,[1],[2]
"(0, 0, 0, 1, -1, 1, -1, -1, 1)",1.4196461354422586e-07,[2],[0]
"(0, 0, 0, 1, -1, 1, -1, 0, 1)",-1.4299708346091113e-06,[0],[2]
"(0, 0, 0, 1, -1, 1, -1, 0, 0)",-7.5318680422191085e-06,[2],[0]
"(0, 0, 0, 1, -1, 1, 1, -1, -1)",1.4196461354422586e-07,[0],[2]
"(0, 0, 0, 1, -1, 1, 1, -1, 0)",-1.6442083423213065e-06,[2],[1]
"(0, 0, 0, 1, -1, 1, 0, -1, 1)",-1.6442083423213068e-06,[0],[1]
"(0, 0, 0, 1, -1, 1, 0, -1, 0)",-7.020795433459897e-06,[1],"[0, 2]"
"(0, 0, 0, 1, -1, 1, 1, 0, -1)",-1.4299708346091113e-06,[2],[0]
"(0, 0, 0, 1, -1, 1, 0, 1, -1)",-2.1036574552462556e-06,[1],[0]
"(0, 0, 0, 1, -1, 1, 0, 0, -1)",-7.531868042219109e-06,[0],[2]
"(0, 0, 0, 1, -1, 1, 0, 0, 0)",-4.416906303579623e-05,[1],"[2, 8]"
"(0, 0, 0, 1, -1, -1, 1, 1, -1)",1.4196461354422586e-07,[0],[1]
"(0, 0, 0, 1, -1, -1, 1, 1, 0)",1.1305545587703802e-06,[1],[8]
"(0, 0, 0, 1, -1, -1, 1, -1, 1)",1.884257597950634e-07,[0],[2]
"(0, 0, 0, 1, -1, -1, 1, 0, 1)",1.2234768512720553e-06,[2],[7]
"(0, 0, 0, 1, -1, -1, 1, 0, 0)",2.0306102086407722e-05,[0],[2]
"(0, 0, 0, 1, -1, 0, 1, -1, 1)",-1.5512860498196314e-06,"[2, 5]",[1]
"(0, 0, 0, 1, -1, 0, 1, -1, 0)",1.264517530460295e-05,[0],"[2, 5]"
"(0, 0, 0, 1, -1, 0, 1, 1, -1)",-1.4299708346091113e-06,[1],[0]
"(0, 0, 0, 1, -1, 0, 1, 0, -1)",1.121520446999384e-05,[0],"[1, 2, 5, 7]"
"(0, 0, 0, 1, -1, 0, 1, 0, 0)",7.073709516690017e-05,[5],[0]
"(0, 0, 0, 1, -1, -1, -1, 1, 1)",-4.6461146250837546e-08,[2],"[0, 1]"
"(0, 0, 0, 1, -1, -1, 0, 1, 1)",5.49790230634911e-07,"[0, 1]",[6]
"(0, 0, 0, 1, -1, -1, 0, 1, 0)",1.8687705492003546e-06,[6],[1]
"(0, 0, 0, 1, -1, 0, -1, 1, 1)",-2.010735162744581e-06,"[0, 1]",[2]
"(0, 0, 0, 1, -1, 0, -1, 1, 0)",-8.301058130149642e-06,[2],"[1, 5]"
"(0, 0, 0, 1, -1, 0, 0, 1, -1)",-7.222127067213525e-06,[0],[1]
"(0, 0, 0, 1, -1, 0, 0, 1, 0)",-2.5181941267953952e-05,[1],[6]
"(0, 0, 0, 1, -1, -1, 0, 0, 1)",2.14753742670538e-06,[6],[2]
"(0, 0, 0, 1, -1, 0, -1, 0, 1)",-6.943360189708501e-06,[2],[0]
"(0, 0, 0, 1, -1, 0, 0, -1, 1)",-6.432287580949287e-06,[1],[5]
"(0, 0, 0, 1, -1, 0, 0, 0, 1)",-2.0566800740370755e-05,[5],[6]
"(0, 0, 0, 1, -1, 0, 0, 0, 0)",5.807643281354685e-06,"[0, 6]",[5]
"(0, 0, 0, 1, 1, -1, -1, 1, -1)",1.884257597950634e-07,[1],[0]
"(0, 0, 0, 1, 1, -1, -1, 1, 0)",6.014137264691749e-07,[0],[1]
"(0, 0, 0, 1, 1, -1, -1, -1, 1)",2.142375077121954e-07,[0],"[1, 2]"
"(0, 0, 0, 1, 1, -1, -1, 0, 1)",6.530372223034389e-07,[2],[0]
"(0, 0, 0, 1, 1, -1, -1, 0, 0)",2.14753742670538e-06,[8],[2]
"(0, 0, 0, 1, 1, -1, 1, -1, -1)",3.9750091792383236e-07,"[0, 2]",[1]
"(0, 0, 0, 1, 1, -1, 1, -1, 0)",1.2234768512720556e-06,[1],[2]
"(0, 0, 0, 1, 1, -1, 0, -1, 1)",6.530372223034389e-07,[1],[0]
"(0, 0, 0, 1, 1, -1, 0, -1, 0)",3.4019883754779943e-06,[6],[1]
"(0, 0, 0, 1, 1, -1, 1, 0, -1)",-9.188982258498981e-07,"[1, 7]",[2]
"(0, 0, 0, 1, 1, -1, 0, 1, -1)",-1.5409613506527788e-06,[0],[2]
"(0, 0, 0, 1, 1, -1, 0, 0, -1)",-5.177836632176674e-06,[2],[0]
"(0, 0, 0, 1, 1, -1, 0, 0, 0)",7.433783400134011e-07,"[1, 7]","[2, 8]"
"(0, 0, 0, 1, 0, -1, 1, -1, 1)",6.014137264691749e-07,[2],[0]
"(0, 0, 0, 1, 0, -1, 1, -1, 0)",2.0584868963912746e-05,[0],"[1, 8]"
"(0, 0, 0, 1, 0, -1, 1, 1, -1)",-1.633883643154454e-06,[1],[2]
"(0, 0, 0, 1, 0, -1, 1, 0, -1)",1.3930600350876124e-05,[0],"[1, 7]"
"(0, 0, 0, 1, 0, -1, 1, 0, 0)",9.235701522228988e-05,[1],[0]
"(0, 0, 0, 1, 0, -1, -1, 1, 1)",-7.227289416796952e-08,"[0, 1]",[4]
"(0, 0, 0, 1, 0, -1, -1, 1, 0)",8.930864779327663e-07,[4],[0]
"(0, 0, 0, 1, 0, -1, 0, 1, -1)",-6.401313483448729e-06,[2],"[1, 6]"
"(0, 0, 0, 1, 0, -1, 0, 1, 0)",-4.770011015085989e-06,[1],[8]
"(0, 0, 0, 1, 0, -1, -1, 0, 1)",1.0995804612698221e-06,[4],[7]
"(0, 0, 0, 1, 0, -1, 0, -1, 1)",2.4572784017109635e-06,[0],[2]
"(0, 0, 0, 1, 0, -1, 0, 0, 1)",1.3814447485249032e-05,[1],[6]
"(0, 0, 0, 1, 0, -1, 0, 0, 0)",0.00020354628172491928,[0],[7]
"(0, 0, 0, 1, 1, 1, -1, -1, 0)",1.6935087808430286e-05,,
"(0, 0, 0, 1, 1, 0, -1, -1, 1)",1.2751003471063193e-06,"[1, 2]",[0]
"(0, 0, 0, 1, 1, 0, -1, -1, 0)",1.420936722838115e-05,[5],"[1, 2]"
"(0, 0, 0, 1, 1, 1, -1, 0, -1)",1.6935087808430286e-05,,
"(0, 0, 0, 1, 1, 0, -1, 1, -1)",1.2234768512720553e-06,[0],[5]
"(0, 0, 0, 1, 1, 0, -1, 0, -1)",1.4002873245044094e-05,[5],[0]
"(0, 0, 0, 1, 1, 0, -1, 0, 0)",9.319331585480498e-05,[2],[5]
"(0, 0, 0, 1, 0, 1, -1, -1, 1)",1.1305545587703804e-06,[0],[4]
"(0, 0, 0, 1, 0, 1, -1, -1, 0)",1.3724106367539069e-05,[4],[0]
"(0, 0, 0, 1, 0, 1, -1, 1, -1)",4.5686793813323587e-07,[1],[4]
"(0, 0, 0, 1, 0, 1, -1, 0, -1)",1.2366408427097926e-05,[4],[1]
"(0, 0, 0, 1, 0, 1, -1, 0, 0)",6.99007945343851e-05,[1],[4]
"(0, 0, 0, 1, 0, 0, -1, 1, -1)",1.8687705492003546e-06,[4],[0]
"(0, 0, 0, 1, 0, 0, -1, 1, 0)",-8.641773202655782e-06,[0],[4]
"(0, 0, 0, 1, 0, 0, -1, -1, 1)",3.432962472978552e-06,[4],[1]
"(0, 0, 0, 1, 0, 0, -1, 0, 1)",-2.725720580049137e-06,[7],[4]
"(0, 0, 0, 1, 0, 0, -1, 0, 0)",0.000104676962503137,[4],[0]
"(0, 0, 0, 1, 1, 1, 0, -1, -1)",1.6935087808430286e-05,,
"(0, 0, 0, 1, 1, 0, 1, -1, -1)",1.845539976074936e-06,[1],"[2, 5]"
"(0, 0, 0, 1, 1, 0, 0, -1, -1)",1.5257324193816708e-05,[5],[1]
"(0, 0, 0, 1, 1, 0, 0, -1, 0)",9.818014555239488e-05,[1],[5]
"(0, 0, 0, 1, 0, 1, 1, -1, -1)",1.1305545587703802e-06,[2],[4]
"(0, 0, 0, 1, 0, 1, 0, -1, -1)",1.3724106367539067e-05,[4],[2]
"(0, 0, 0, 1, 0, 1, 0, -1, 0)",7.367963442945321e-05,"[0, 2]",[4]
"(0, 0, 0, 1, 0, 0, 1, -1, -1)",2.156055303518033e-05,[0],[1]
"(0, 0, 0, 1, 0, 0, 1, -1, 0)",9.226409292978822e-05,[8],[0]
"(0, 0, 0, 1, 0, 0, 0, -1, 1)",1.0531193150189833e-06,[6],[4]
"(0, 0, 0, 1, 0, 0, 0, -1, 0)",0.00032829445940841807,[4],[2]
"(0, 0, 0, 1, 1, 0, 0, 0, -1)",8.043198768457493e-05,[0],[5]
"(0, 0, 0, 1, 0, 1, 0, 0, -1)",6.990079453438508e-05,[1],[4]
"(0, 0, 0, 1, 0, 0, 1, 0, -1)",7.581684715699173e-05,[7],[0]
"(0, 0, 0, 1, 0, 0, 0, 1, -1)",-2.1310179080384156e-05,[1],[4]
"(0, 0, 0, 1, 0, 0, 0, 0, -1)",0.00022979682935664252,[4],[1]
"(0, 0, 0, 1, 0, 0, 0, 0, 0)",0.0015348904275426691,[1],[4]
"(-1, -1, -1, 0, 1, 1, 1, 0, 0)",-1.8816764231589208e-06,,
"(-1, -1, -1, -1, 1, 1, 1, 1, 0)",-2.3230573125418773e-08,,
"(-1, -1, 0, -1, 1, 1, 1, 1, -1)",2.581174791713197e-09,[2],[2]
"(-1, -1, 0, -1, 1, 1, 1, 1, 0)",-2.0649398333705576e-08,[8],[2]
"(-1, -1, -1, -1, 1, 1, 1, 0, 1)",-2.3230573125418773e-08,,
"(-1, -1, 1, -1, 1, 1, 1, -1, 1)",2.581174791713197e-09,,
"(-1, -1, 0, -1, 1, 1, 1, -1, 1)",2.581174791713197e-09,[2],[2]
"(-1, -1, 0, -1, 1, 1, 1, 0, 1)",-2.0649398333705576e-08,[7],[2]
"(-1, -1, 0, -1, 1, 1, 1, 0, 0)",1.6777636146135782e-07,[2],"[7, 8]"
"(-1, -1, -1, 0, 1, 1, 1, -1, 1)",-2.3230573125418773e-08,,
"(-1, -1, 0, 0, 1, 1, 1, -1, 1)",-2.0649398333705576e-08,[3],[2]
"(-1, -1, 0, 0, 1, 1, 1, -1, 0)",3.9750091792383236e-07,"[2, 3]",[8]
"(-1, -1, -1, 0, 1, 1, 1, 1, -1)",-2.3230573125418773e-08,,
"(-1, -1, 0, 0, 1, 1, 1, 1, -1)",-2.0649398333705576e-08,[3],[2]
"(-1, -1, 0, 0, 1, 1, 1, 0, -1)",3.9750091792383236e-07,"[2, 3]",[7]
"(-1, -1, 0, 0, 1, 1, 1, 0, 0)",-9.188982258498981e-07,"[7, 8]",[2]
"(-1, -1, -1, 0, 1, 1, 0, 1, 0)",-1.8816764231589208e-06,,
"(-1, -1, -1, -1, 1, 1, 0, 1, 1)",-2.3230573125418773e-08,,
"(-1, -1, 0, -1, 1, 1, -1, 1, 1)",-2.3230573125418773e-08,,
"(-1, -1, 0, -1, 1, 1, 0, 1, 1)",-4.6461146250837546e-08,"[2, 6]","[2, 6]"
"(-1, -1, 0, -1, 1, 1, 0, 1, 0)",-8.77599429182487e-08,"[2, 6]",[8]
